NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	XM_047183322	na	180	1.0971827507019043	0.0034717629	Yes	
row_1	XM_047167572	na	210	1.0645005702972412	0.016217979	Yes	
row_2	XM_047171811	na	217	1.0547058582305908	0.030310735	Yes	
row_3	XM_047170947	na	355	0.9478724002838135	0.034501586	Yes	
row_4	XM_047166932	na	437	0.9075890779495239	0.041745346	Yes	
row_5	XM_047174665	na	482	0.8838605880737305	0.051045846	Yes	
row_6	XM_047182062	na	542	0.851870059967041	0.058941305	Yes	
row_7	XM_047178019	na	543	0.8510026335716248	0.07062395	Yes	
row_8	XM_047186211	na	725	0.7747336030006409	0.06960471	Yes	
row_9	XM_047168798	na	772	0.7591034173965454	0.07706375	Yes	
row_10	XM_047170791	na	802	0.7487195134162903	0.08547489	Yes	
row_11	XM_047165855	na	831	0.7398139238357544	0.093828164	Yes	
row_12	XM_047164394	na	839	0.7388418912887573	0.10352032	Yes	
row_13	XM_047167980	na	896	0.7229536175727844	0.10983918	Yes	
row_14	XM_047172988	na	899	0.7221913933753967	0.119624704	Yes	
row_15	XM_047164455	na	905	0.7207633852958679	0.12919746	Yes	
row_16	XM_047185801	na	906	0.7206547260284424	0.13909069	Yes	
row_17	XM_047164705	na	1148	0.6673123240470886	0.13273326	Yes	
row_18	XM_047164706	na	1149	0.6673123240470886	0.14189419	Yes	
row_19	XM_047180255	na	1160	0.6673123240470886	0.1504112	Yes	
row_20	XM_047182842	na	1177	0.6664775609970093	0.15853041	Yes	
row_21	XM_047164703	na	1224	0.6581563353538513	0.16460364	Yes	
row_22	XM_047172343	na	1324	0.6389898061752319	0.167001	Yes	
row_23	XM_047183202	na	1401	0.6252806186676025	0.17069115	Yes	
row_24	XM_047164143	na	1418	0.6227770447731018	0.17821044	Yes	
row_25	XM_047185868	na	1482	0.6149017214775085	0.1825952	Yes	
row_26	XM_047164100	na	1505	0.6121399998664856	0.18958211	Yes	
row_27	XM_047171005	na	1533	0.6063283681869507	0.19616728	Yes	
row_28	XM_047181411	na	1554	0.6029213070869446	0.2031564	Yes	
row_29	XM_047185177	na	1577	0.5988563299179077	0.20996095	Yes	
row_30	XM_047178840	na	1595	0.5962852239608765	0.21705216	Yes	
row_31	XM_047172589	na	1600	0.5954627394676208	0.22496916	Yes	
row_32	XM_047171172	na	1649	0.5870185494422913	0.22993702	Yes	
row_33	XM_047165374	na	1740	0.5813934803009033	0.23212321	Yes	
row_34	XM_047179166	na	1813	0.5724270939826965	0.23534536	Yes	
row_35	XM_047178595	na	1831	0.5700860619544983	0.2420769	Yes	
row_36	XM_047164352	na	1863	0.5659080743789673	0.2478496	Yes	
row_37	XM_047170709	na	1891	0.5622450709342957	0.2538296	Yes	
row_38	XM_047185716	na	2005	0.5440741777420044	0.25402245	Yes	
row_39	XM_047171119	na	2008	0.5436332821846008	0.2613567	Yes	
row_40	XM_047164688	na	2012	0.5432447791099548	0.26862127	Yes	
row_41	XM_047175219	na	2037	0.5392940044403076	0.27447936	Yes	
row_42	XM_047165880	na	2097	0.5308047533035278	0.27796718	Yes	
row_43	XM_047172342	na	2121	0.5277890563011169	0.28373173	Yes	
row_44	XM_047180088	na	2196	0.5172913670539856	0.28606817	Yes	
row_45	XM_047183499	na	2278	0.5056759119033813	0.28779444	Yes	
row_46	XM_047167086	na	2314	0.5020532608032227	0.29243296	Yes	
row_47	XM_047169277	na	2339	0.4980551302433014	0.29772493	Yes	
row_48	XM_047183655	na	2348	0.49722030758857727	0.3040357	Yes	
row_49	XM_047174295	na	2367	0.4950375258922577	0.30967256	Yes	
row_50	XM_047177229	na	2381	0.4939478635787964	0.31561643	Yes	
row_51	XM_047183654	na	2406	0.4905635118484497	0.32080555	Yes	
row_52	XM_047179977	na	2412	0.4894809126853943	0.32720324	Yes	
row_53	XM_047179391	na	2432	0.48801103234291077	0.33267927	Yes	
row_54	XM_047168897	na	2455	0.4858199954032898	0.33793202	Yes	
row_55	XM_047165375	na	2573	0.4749775528907776	0.33691877	Yes	
row_56	XM_047185802	na	2606	0.4719475507736206	0.34133717	Yes	
row_57	XM_047164615	na	2724	0.45848050713539124	0.34009743	Yes	
row_58	XM_047182324	na	2819	0.4476490914821625	0.34019002	Yes	
row_59	XM_047183310	na	2829	0.4467162489891052	0.34574306	Yes	
row_60	XM_047178003	na	2853	0.443636029958725	0.35035232	Yes	
row_61	XM_047169049	na	2939	0.43356946110725403	0.35083112	Yes	
row_62	XM_047180616	na	2964	0.43169623613357544	0.3552121	Yes	
row_63	XM_047176208	na	3104	0.4209705591201782	0.3520408	Yes	
row_64	XM_047164183	na	3125	0.4182574152946472	0.35649487	Yes	
row_65	XM_047164697	na	3229	0.4065932333469391	0.35544428	Yes	
row_66	XM_047179107	na	3244	0.40408819913864136	0.36009017	Yes	
row_67	XM_047174657	na	3370	0.3922062814235687	0.35742548	Yes	
row_68	XM_047179804	na	3379	0.39122554659843445	0.36228114	Yes	
row_69	XM_047181666	na	3549	0.37981119751930237	0.35661304	Yes	
row_70	XM_047172228	na	3751	0.36670857667922974	0.34870458	Yes	
